Time[s],RateRoll[deg/s],RatePitch[deg/s],RateYaw[deg/s],AccX[m/s^2],AccY[m/s^2],AccZ[m/s^2],Torque[Nm]
1694.78,1.1,-0.66,0.43,6.46,-7.37,0.42,-0.02
1694.92,1.1,-0.66,0.42,6.45,-7.38,0.43,-0.02
1695.05,1.07,-0.6,0.39,6.43,-7.37,0.42,-0.02
1695.19,1.05,-0.55,0.38,6.42,-7.35,0.41,-0.02
1695.33,1.05,-0.57,0.41,6.43,-7.34,0.4,-0.02
1695.46,1.07,-0.63,0.43,6.43,-7.35,0.41,-0.02
1695.6,1.11,-0.68,0.45,6.44,-7.36,0.41,-0.02
1695.74,1.13,-0.68,0.46,6.45,-7.37,0.41,-0.02
1695.88,1.09,-0.66,0.46,6.47,-7.38,0.4,-0.02
1696.02,1.02,-0.67,0.46,6.47,-7.38,0.38,-0.02
1696.15,0.98,-0.68,0.46,6.47,-7.36,0.38,-0.02
1696.29,0.96,-0.66,0.44,6.46,-7.33,0.38,-0.02
1696.43,0.97,-0.65,0.39,6.46,-7.32,0.38,-0.02
1696.56,1.02,-0.65,0.38,6.46,-7.33,0.39,-0.02
1696.7,1.07,-0.67,0.37,6.47,-7.33,0.4,-0.02
1696.84,1.13,-0.69,0.3,6.47,-7.34,0.39,-0.02
1696.98,1.15,-0.69,0.24,6.46,-7.34,0.38,-0.02
1697.11,1.11,-0.66,0.27,6.46,-7.35,0.39,-0.02
1697.25,1.04,-0.66,0.37,6.46,-7.33,0.4,-0.02
1697.39,1.03,-0.67,0.47,6.46,-7.32,0.41,-0.02
1697.53,1.06,-0.69,0.53,6.45,-7.33,0.41,-0.02
1697.66,1.11,-0.71,0.52,6.44,-7.35,0.42,-0.02
1697.8,1.12,-0.73,0.46,6.43,-7.36,0.42,-0.02
1697.94,1.09,-0.73,0.36,6.43,-7.36,0.42,-0.02
1698.08,1.06,-0.71,0.32,6.45,-7.37,0.42,-0.02
1698.21,1.07,-0.68,0.35,6.46,-7.38,0.41,-0.02
1698.35,1.1,-0.67,0.39,6.45,-7.37,0.4,-0.02
1698.49,1.15,-0.65,0.44,6.44,-7.37,0.4,-0.02
1698.63,1.18,-0.64,0.49,6.44,-7.38,0.4,-0.02
1698.76,1.15,-0.65,0.5,6.45,-7.38,0.41,-0.02
1698.9,1.1,-0.67,0.48,6.45,-7.37,0.42,-0.02
1699.04,1.02,-0.67,0.45,6.46,-7.36,0.41,-0.02
1699.18,0.95,-0.68,0.43,6.46,-7.37,0.4,-0.02
1699.31,0.94,-0.67,0.42,6.46,-7.37,0.41,-0.02
1699.45,0.97,-0.65,0.41,6.45,-7.36,0.42,-0.02
1699.59,1.01,-0.67,0.37,6.44,-7.37,0.44,-0.02
1699.72,1.04,-0.71,0.37,6.43,-7.37,0.42,-0.02
1699.86,1.07,-0.75,0.41,6.44,-7.38,0.39,-0.02
1700.0,1.11,-0.74,0.47,6.45,-7.38,0.37,-0.02
1700.14,1.12,-0.69,0.51,6.46,-7.36,0.35,-0.02
1700.28,1.1,-0.68,0.49,6.46,-7.35,0.34,-0.02
1700.41,1.08,-0.72,0.4,6.45,-7.35,0.36,-0.02
1700.55,1.07,-0.74,0.31,6.45,-7.36,0.38,-0.02
1700.69,1.06,-0.71,0.28,6.46,-7.36,0.38,-0.02
1700.82,1.06,-0.68,0.33,6.45,-7.37,0.38,-0.02
1700.96,1.05,-0.65,0.39,6.44,-7.37,0.37,-0.02
1701.1,1.02,-0.65,0.4,6.44,-7.37,0.37,-0.02
1701.24,0.99,-0.67,0.39,6.44,-7.37,0.35,-0.02
1701.38,0.97,-0.67,0.42,6.44,-7.36,0.36,-0.02
1701.51,0.96,-0.64,0.47,6.44,-7.37,0.38,-0.02
1701.65,0.97,-0.62,0.44,6.44,-7.37,0.4,-0.02
1701.79,1.0,-0.64,0.32,6.45,-7.37,0.4,-0.02
1701.92,1.03,-0.68,0.25,6.46,-7.37,0.39,-0.02
1702.06,1.07,-0.67,0.32,6.47,-7.36,0.37,-0.02
1702.2,1.12,-0.62,0.42,6.48,-7.36,0.36,-0.02
1702.34,1.13,-0.6,0.49,6.46,-7.36,0.36,-0.02
1702.47,1.07,-0.61,0.5,6.44,-7.36,0.38,-0.02
1702.61,1.04,-0.63,0.45,6.43,-7.36,0.39,-0.02
1702.75,1.05,-0.66,0.35,6.43,-7.36,0.37,-0.02
1702.89,1.05,-0.69,0.26,6.45,-7.35,0.35,-0.02
1703.02,1.03,-0.69,0.25,6.48,-7.35,0.35,-0.02
1703.16,1.02,-0.67,0.3,6.48,-7.34,0.35,-0.02
1703.3,1.02,-0.61,0.36,6.48,-7.34,0.36,-0.02
1703.44,1.04,-0.58,0.4,6.48,-7.35,0.37,-0.02
1703.57,1.06,-0.58,0.43,6.46,-7.33,0.39,-0.02
1703.71,1.09,-0.55,0.43,6.45,-7.32,0.4,-0.02
1703.85,1.11,-0.55,0.41,6.44,-7.33,0.42,-0.02
1703.99,1.09,-0.6,0.41,6.43,-7.34,0.42,-0.02
1704.12,1.1,-0.65,0.41,6.43,-7.36,0.39,-0.02
1704.26,1.08,-0.68,0.4,6.42,-7.36,0.36,-0.02
1704.4,1.05,-0.7,0.43,6.43,-7.36,0.36,-0.02
1704.54,1.08,-0.7,0.45,6.44,-7.37,0.39,-0.02
1704.67,1.1,-0.7,0.45,6.45,-7.39,0.41,-0.02
1704.81,1.1,-0.72,0.45,6.46,-7.39,0.4,-0.02
1704.95,1.08,-0.71,0.43,6.48,-7.38,0.38,-0.02
1705.08,1.07,-0.66,0.42,6.49,-7.37,0.38,-0.02
1705.22,1.08,-0.6,0.43,6.48,-7.37,0.38,-0.02
1705.36,1.1,-0.56,0.41,6.46,-7.37,0.38,-0.02
1705.5,1.11,-0.55,0.36,6.45,-7.36,0.39,-0.02
1705.64,1.09,-0.57,0.33,6.45,-7.35,0.39,-0.02
1705.77,1.06,-0.59,0.36,6.45,-7.34,0.4,-0.02
1705.91,1.02,-0.62,0.43,6.45,-7.33,0.4,-0.02
1706.05,1.0,-0.64,0.49,6.44,-7.34,0.39,-0.02
1706.19,0.97,-0.65,0.5,6.43,-7.35,0.38,-0.02
1706.32,0.96,-0.68,0.48,6.43,-7.35,0.37,-0.02
1706.46,1.01,-0.69,0.44,6.42,-7.36,0.4,-0.02
1706.6,1.05,-0.67,0.39,6.42,-7.36,0.41,-0.02
1706.73,1.05,-0.62,0.32,6.44,-7.35,0.4,-0.02
1706.87,1.05,-0.59,0.25,6.47,-7.32,0.39,-0.02
1707.01,1.07,-0.61,0.26,6.48,-7.31,0.38,-0.02
1707.15,1.09,-0.66,0.34,6.49,-7.32,0.39,-0.02
1707.28,1.1,-0.7,0.43,6.5,-7.34,0.4,-0.02
1707.42,1.09,-0.68,0.47,6.48,-7.36,0.41,-0.02
1707.56,1.08,-0.66,0.45,6.47,-7.36,0.41,-0.02
1707.7,1.06,-0.64,0.4,6.46,-7.37,0.43,-0.02
1707.83,1.04,-0.6,0.37,6.45,-7.37,0.46,-0.02
1707.97,1.06,-0.56,0.33,6.44,-7.38,0.48,-0.02
1708.11,1.08,-0.55,0.33,6.44,-7.38,0.47,-0.02
1708.25,1.09,-0.58,0.36,6.45,-7.38,0.45,-0.02
1708.38,1.1,-0.62,0.39,6.45,-7.38,0.44,-0.02
1708.52,1.1,-0.63,0.38,6.46,-7.37,0.42,-0.02
1708.66,1.08,-0.65,0.37,6.47,-7.35,0.39,-0.02
1708.8,1.04,-0.7,0.36,6.46,-7.34,0.37,-0.02
1708.93,1.02,-0.74,0.38,6.46,-7.33,0.37,-0.02
1709.07,1.06,-0.74,0.43,6.46,-7.32,0.36,-0.02
1709.21,1.12,-0.7,0.44,6.46,-7.33,0.35,-0.02
1709.35,1.13,-0.65,0.42,6.46,-7.34,0.35,-0.02
1709.48,1.08,-0.61,0.41,6.47,-7.34,0.37,-0.02
1709.62,1.03,-0.61,0.38,6.47,-7.34,0.39,-0.02
1709.76,0.99,-0.62,0.38,6.46,-7.34,0.37,-0.02
1709.9,0.94,-0.62,0.42,6.45,-7.34,0.34,-0.02
1710.03,0.93,-0.62,0.44,6.45,-7.34,0.34,-0.02
1710.17,0.96,-0.66,0.39,6.46,-7.35,0.37,-0.02
1710.31,1.02,-0.73,0.35,6.47,-7.37,0.4,-0.02
1710.44,1.09,-0.75,0.37,6.48,-7.38,0.43,-0.02
1710.58,1.1,-0.73,0.42,6.48,-7.4,0.43,-0.02
1710.72,1.07,-0.69,0.45,6.47,-7.4,0.4,-0.02
1710.86,1.03,-0.68,0.44,6.46,-7.38,0.36,-0.02
1710.99,1.02,-0.7,0.43,6.45,-7.38,0.34,-0.02
1711.13,1.06,-0.72,0.4,6.45,-7.38,0.34,-0.02
1711.27,1.09,-0.69,0.41,6.45,-7.39,0.35,-0.02
1711.41,1.03,-0.67,0.46,6.46,-7.38,0.36,-0.02
1711.54,0.95,-0.69,0.48,6.46,-7.36,0.37,-0.02
1711.68,0.95,-0.68,0.46,6.45,-7.33,0.38,-0.02
1711.82,0.99,-0.64,0.43,6.45,-7.33,0.38,-0.02
1711.96,1.02,-0.63,0.41,6.44,-7.35,0.4,-0.02
1712.09,1.01,-0.66,0.39,6.44,-7.39,0.43,-0.02
1712.23,0.98,-0.68,0.36,6.44,-7.4,0.43,-0.02
1712.37,1.0,-0.63,0.3,6.44,-7.37,0.42,-0.02
1712.51,1.04,-0.57,0.22,6.44,-7.35,0.41,-0.02
1712.64,1.04,-0.56,0.15,6.45,-7.36,0.38,-0.02
1712.78,1.02,-0.57,0.15,6.46,-7.38,0.36,-0.02
1712.92,1.01,-0.6,0.2,6.46,-7.39,0.36,-0.02
1713.06,1.02,-0.65,0.29,6.46,-7.37,0.38,-0.02
1713.19,1.04,-0.7,0.35,6.45,-7.36,0.38,-0.02
1713.33,1.08,-0.69,0.36,6.44,-7.34,0.38,-0.02
1713.47,1.14,-0.65,0.33,6.44,-7.34,0.39,-0.02
1713.6,1.17,-0.61,0.32,6.44,-7.36,0.42,-0.02
1713.74,1.14,-0.61,0.31,6.44,-7.37,0.44,-0.02
1713.88,1.11,-0.64,0.34,6.44,-7.37,0.44,-0.02
1714.02,1.07,-0.66,0.4,6.44,-7.36,0.44,-0.02
1714.16,1.03,-0.64,0.43,6.44,-7.36,0.44,-0.02
1714.29,0.99,-0.63,0.41,6.44,-7.36,0.42,-0.02
1714.43,0.98,-0.65,0.39,6.47,-7.36,0.4,-0.02
1714.57,0.99,-0.68,0.4,6.5,-7.37,0.39,-0.02
1714.7,0.99,-0.69,0.42,6.51,-7.37,0.38,-0.02
1714.84,0.98,-0.7,0.42,6.49,-7.38,0.37,-0.02
1714.98,0.98,-0.7,0.41,6.47,-7.37,0.38,-0.02
1715.12,1.01,-0.68,0.4,6.46,-7.36,0.4,-0.02
1715.26,1.05,-0.65,0.42,6.44,-7.36,0.42,-0.02
1715.39,1.08,-0.64,0.45,6.45,-7.35,0.42,-0.02
1715.53,1.11,-0.64,0.46,6.46,-7.34,0.4,-0.02
1715.67,1.11,-0.62,0.44,6.46,-7.33,0.37,-0.02
1715.81,1.1,-0.61,0.41,6.46,-7.32,0.36,-0.02
1715.94,1.09,-0.62,0.38,6.46,-7.33,0.38,-0.02
1716.08,1.06,-0.64,0.36,6.45,-7.36,0.39,-0.02
1716.22,1.03,-0.68,0.36,6.44,-7.38,0.39,-0.02
1716.35,1.01,-0.69,0.38,6.44,-7.38,0.39,-0.02
1716.49,1.02,-0.69,0.42,6.44,-7.36,0.39,-0.02
1716.63,1.05,-0.71,0.43,6.45,-7.35,0.38,-0.02
1716.77,1.07,-0.72,0.42,6.45,-7.35,0.37,-0.02
1716.9,1.07,-0.69,0.42,6.46,-7.36,0.36,-0.02
1717.04,1.06,-0.65,0.42,6.45,-7.38,0.36,-0.02
1717.18,1.04,-0.63,0.42,6.45,-7.38,0.37,-0.02
1717.32,1.02,-0.61,0.44,6.45,-7.39,0.39,-0.02
1717.45,1.03,-0.61,0.45,6.46,-7.38,0.4,-0.02
1717.59,1.09,-0.62,0.42,6.47,-7.36,0.41,-0.02
1717.73,1.13,-0.64,0.38,6.47,-7.35,0.4,-0.02
1717.87,1.12,-0.63,0.37,6.46,-7.36,0.39,-0.02
1718.0,1.06,-0.62,0.39,6.45,-7.37,0.39,-0.02
1718.14,1.03,-0.65,0.41,6.44,-7.36,0.4,-0.02
1718.28,1.02,-0.69,0.46,6.44,-7.35,0.41,-0.02
1718.42,0.99,-0.71,0.49,6.44,-7.34,0.41,-0.02
1718.55,0.97,-0.68,0.47,6.45,-7.33,0.4,-0.02
1718.69,1.0,-0.61,0.44,6.46,-7.34,0.37,-0.02
1718.83,1.05,-0.57,0.42,6.46,-7.35,0.35,-0.02
1718.96,1.11,-0.58,0.42,6.46,-7.35,0.35,-0.02
1719.1,1.13,-0.63,0.43,6.45,-7.34,0.37,-0.02
1719.24,1.1,-0.64,0.44,6.44,-7.33,0.39,-0.02
1719.38,1.06,-0.65,0.48,6.44,-7.33,0.4,-0.02
1719.51,1.02,-0.68,0.51,6.44,-7.33,0.38,-0.02
1719.65,1.02,-0.69,0.51,6.45,-7.35,0.37,-0.02
1719.79,1.05,-0.7,0.48,6.46,-7.37,0.37,-0.02
1719.93,1.06,-0.71,0.45,6.47,-7.38,0.38,-0.02
1720.06,1.06,-0.71,0.42,6.47,-7.37,0.39,-0.02
1720.2,1.06,-0.69,0.39,6.46,-7.35,0.39,-0.02
1720.34,1.07,-0.66,0.39,6.45,-7.34,0.38,-0.02
1720.47,1.09,-0.63,0.42,6.44,-7.35,0.38,-0.02
1720.61,1.07,-0.6,0.43,6.43,-7.35,0.38,-0.02
1720.75,1.01,-0.57,0.45,6.44,-7.35,0.39,-0.02
1720.89,0.98,-0.56,0.46,6.45,-7.36,0.4,-0.02
1721.02,0.98,-0.57,0.43,6.45,-7.37,0.42,-0.02
1721.16,0.98,-0.62,0.39,6.44,-7.37,0.42,-0.02
1721.3,0.97,-0.65,0.37,6.44,-7.36,0.41,-0.02
1721.44,0.96,-0.64,0.39,6.44,-7.35,0.39,-0.02
1721.57,0.99,-0.65,0.42,6.44,-7.35,0.38,-0.02
1721.71,1.03,-0.71,0.4,6.43,-7.36,0.38,-0.02
1721.85,1.06,-0.73,0.36,6.43,-7.36,0.37,-0.02
1721.99,1.1,-0.69,0.33,6.45,-7.36,0.37,-0.02
1722.12,1.15,-0.63,0.32,6.46,-7.36,0.38,-0.02
1722.26,1.16,-0.59,0.34,6.46,-7.37,0.4,-0.02
1722.4,1.15,-0.59,0.4,6.46,-7.37,0.41,-0.02
1722.54,1.12,-0.62,0.46,6.46,-7.37,0.41,-0.02
1722.67,1.09,-0.67,0.47,6.46,-7.35,0.4,-0.02
1722.81,1.09,-0.68,0.44,6.48,-7.34,0.4,-0.02
1722.95,1.12,-0.68,0.37,6.48,-7.34,0.39,-0.02
1723.08,1.13,-0.69,0.32,6.46,-7.35,0.39,-0.02
1723.22,1.13,-0.69,0.31,6.43,-7.35,0.38,-0.02
1723.36,1.12,-0.69,0.34,6.43,-7.36,0.38,-0.02
1723.5,1.1,-0.69,0.38,6.44,-7.36,0.39,-0.02
1723.64,1.09,-0.68,0.4,6.45,-7.35,0.4,-0.02
1723.77,1.08,-0.68,0.4,6.46,-7.34,0.39,-0.02
1723.91,1.07,-0.7,0.4,6.46,-7.34,0.39,-0.02
1724.05,1.05,-0.69,0.39,6.46,-7.34,0.4,-0.02
1724.19,1.05,-0.68,0.38,6.47,-7.35,0.41,-0.02
1724.32,1.05,-0.69,0.37,6.48,-7.36,0.43,-0.02
1724.46,1.05,-0.7,0.39,6.47,-7.38,0.44,-0.02
1724.6,1.1,-0.68,0.42,6.44,-7.38,0.43,-0.02
1724.73,1.14,-0.63,0.43,6.41,-7.36,0.4,-0.02
1724.87,1.09,-0.59,0.44,6.41,-7.33,0.4,-0.02
1725.01,1.0,-0.56,0.46,6.43,-7.33,0.4,-0.02
1725.15,0.97,-0.54,0.48,6.45,-7.34,0.39,-0.02
1725.28,0.99,-0.58,0.48,6.46,-7.35,0.38,-0.02
1725.42,1.0,-0.66,0.45,6.48,-7.35,0.39,-0.02
1725.56,1.02,-0.71,0.42,6.48,-7.36,0.38,-0.02
1725.7,1.05,-0.7,0.41,6.47,-7.36,0.38,-0.02
1725.83,1.07,-0.66,0.43,6.46,-7.35,0.4,-0.02
1725.97,1.06,-0.62,0.45,6.46,-7.34,0.42,-0.02
1726.11,1.06,-0.6,0.44,6.45,-7.33,0.43,-0.02
1726.25,1.04,-0.6,0.39,6.47,-7.34,0.43,-0.02
1726.38,1.02,-0.6,0.35,6.49,-7.36,0.41,-0.02
1726.52,1.02,-0.59,0.34,6.48,-7.36,0.39,-0.02
1726.66,1.05,-0.59,0.35,6.46,-7.36,0.37,-0.02
1726.8,1.06,-0.62,0.37,6.45,-7.36,0.36,-0.02
1726.93,1.07,-0.66,0.4,6.46,-7.35,0.35,-0.02
1727.07,1.08,-0.69,0.44,6.46,-7.34,0.34,-0.02
1727.21,1.07,-0.7,0.47,6.47,-7.34,0.34,-0.02
1727.35,1.05,-0.73,0.48,6.46,-7.35,0.35,-0.02
1727.48,1.04,-0.76,0.48,6.45,-7.36,0.38,-0.02
1727.62,1.02,-0.75,0.48,6.44,-7.36,0.39,-0.02
1727.76,0.98,-0.69,0.44,6.45,-7.37,0.39,-0.02
1727.9,0.95,-0.65,0.4,6.45,-7.38,0.4,-0.02
1728.03,0.97,-0.64,0.41,6.46,-7.39,0.41,-0.02
1728.17,1.0,-0.65,0.42,6.47,-7.39,0.42,-0.02
1728.31,1.01,-0.64,0.43,6.47,-7.38,0.42,-0.02
1728.45,1.06,-0.61,0.43,6.47,-7.37,0.4,-0.02
1728.58,1.11,-0.63,0.45,6.46,-7.37,0.39,-0.02
1728.72,1.11,-0.69,0.46,6.45,-7.37,0.41,-0.02
1728.86,1.06,-0.72,0.45,6.45,-7.37,0.43,-0.02
1728.99,1.02,-0.7,0.45,6.45,-7.37,0.42,-0.02
1729.13,1.01,-0.65,0.46,6.45,-7.36,0.38,-0.02
1729.27,1.02,-0.61,0.48,6.47,-7.35,0.37,-0.02
1729.41,1.04,-0.61,0.5,6.48,-7.34,0.38,-0.02
1729.55,1.06,-0.6,0.51,6.47,-7.34,0.38,-0.02
1729.68,1.05,-0.59,0.49,6.46,-7.35,0.38,-0.02
1729.82,1.05,-0.62,0.45,6.46,-7.36,0.39,-0.02
1729.96,1.04,-0.61,0.45,6.47,-7.36,0.39,-0.02
1730.09,1.01,-0.55,0.48,6.48,-7.36,0.39,-0.02
1730.23,1.02,-0.51,0.47,6.49,-7.36,0.39,-0.02
1730.37,1.07,-0.52,0.41,6.5,-7.34,0.38,-0.02
1730.51,1.11,-0.55,0.37,6.5,-7.33,0.38,-0.02
1730.64,1.13,-0.59,0.37,6.48,-7.33,0.38,-0.02
1730.78,1.14,-0.61,0.39,6.47,-7.35,0.39,-0.02
1730.92,1.13,-0.65,0.42,6.48,-7.37,0.4,-0.02
1731.06,1.07,-0.69,0.48,6.47,-7.38,0.4,-0.02
1731.19,1.05,-0.69,0.51,6.46,-7.39,0.39,-0.02
1731.33,1.07,-0.68,0.51,6.46,-7.38,0.38,-0.02
1731.47,1.07,-0.68,0.49,6.45,-7.37,0.38,-0.02
1731.61,1.06,-0.68,0.44,6.46,-7.36,0.38,-0.02
1731.74,1.1,-0.64,0.37,6.47,-7.36,0.38,-0.02
1731.88,1.12,-0.6,0.32,6.47,-7.37,0.38,-0.02
1732.02,1.12,-0.62,0.31,6.46,-7.37,0.37,-0.02
1732.16,1.11,-0.63,0.36,6.46,-7.38,0.38,-0.02
1732.29,1.1,-0.64,0.41,6.45,-7.38,0.41,-0.02
1732.43,1.05,-0.66,0.4,6.45,-7.37,0.43,-0.02
1732.57,1.01,-0.7,0.4,6.45,-7.37,0.43,-0.02
1732.7,1.03,-0.76,0.41,6.44,-7.36,0.41,-0.02
1732.84,1.08,-0.76,0.41,6.44,-7.35,0.39,-0.02
1732.98,1.09,-0.72,0.41,6.44,-7.35,0.38,-0.02
1733.12,1.06,-0.71,0.4,6.43,-7.35,0.39,-0.02
1733.26,1.05,-0.71,0.39,6.43,-7.35,0.4,-0.02
1733.39,1.06,-0.69,0.37,6.42,-7.35,0.4,-0.02
1733.53,1.06,-0.66,0.32,6.42,-7.36,0.4,-0.02
1733.67,1.06,-0.62,0.27,6.43,-7.37,0.38,-0.02
1733.81,1.07,-0.62,0.28,6.45,-7.36,0.35,-0.02
1733.94,1.09,-0.65,0.35,6.46,-7.34,0.36,-0.02
1734.08,1.05,-0.65,0.42,6.46,-7.33,0.37,-0.02
1734.22,0.99,-0.62,0.45,6.45,-7.33,0.37,-0.02
1734.35,0.95,-0.62,0.42,6.44,-7.34,0.36,-0.02
1734.49,0.96,-0.63,0.37,6.43,-7.34,0.36,-0.02
1734.63,1.01,-0.62,0.36,6.42,-7.35,0.37,-0.02
1734.77,1.07,-0.6,0.36,6.42,-7.35,0.36,-0.02
1734.9,1.08,-0.61,0.38,6.43,-7.35,0.35,-0.02
1735.04,1.07,-0.6,0.41,6.43,-7.35,0.35,-0.02
1735.18,1.08,-0.6,0.41,6.44,-7.36,0.36,-0.02
1735.32,1.08,-0.63,0.41,6.46,-7.36,0.37,-0.02
1735.45,1.07,-0.64,0.42,6.48,-7.35,0.38,-0.02
1735.59,1.05,-0.63,0.44,6.47,-7.34,0.38,-0.02
1735.73,1.03,-0.59,0.43,6.44,-7.34,0.38,-0.02
1735.87,1.01,-0.58,0.41,6.43,-7.35,0.38,-0.02
1736.0,1.01,-0.59,0.37,6.45,-7.36,0.39,-0.02
1736.14,1.04,-0.61,0.34,6.47,-7.36,0.39,-0.02
1736.28,1.09,-0.63,0.36,6.47,-7.36,0.4,-0.02
1736.42,1.09,-0.66,0.4,6.47,-7.36,0.41,-0.02
1736.55,1.08,-0.67,0.4,6.46,-7.36,0.41,-0.02
1736.69,1.1,-0.67,0.4,6.45,-7.37,0.41,-0.02
1736.83,1.14,-0.66,0.39,6.45,-7.38,0.39,-0.02
1736.97,1.15,-0.67,0.38,6.45,-7.38,0.37,-0.02
1737.1,1.12,-0.68,0.42,6.46,-7.36,0.37,-0.02
1737.24,1.05,-0.65,0.44,6.46,-7.35,0.36,-0.02
1737.38,1.0,-0.62,0.41,6.47,-7.35,0.38,-0.02
1737.52,0.98,-0.63,0.38,6.46,-7.35,0.39,-0.02
1737.65,1.0,-0.62,0.36,6.46,-7.34,0.38,-0.02
1737.79,1.07,-0.6,0.38,6.45,-7.35,0.37,-0.02
1737.93,1.11,-0.59,0.41,6.44,-7.35,0.37,-0.02
1738.06,1.11,-0.61,0.45,6.43,-7.35,0.38,-0.02
1738.2,1.09,-0.65,0.45,6.44,-7.35,0.38,-0.02
1738.34,1.08,-0.66,0.43,6.47,-7.35,0.36,-0.02
1738.48,1.07,-0.64,0.44,6.48,-7.34,0.35,-0.02
1738.61,1.04,-0.58,0.48,6.47,-7.34,0.36,-0.02
1738.75,1.01,-0.55,0.46,6.46,-7.34,0.36,-0.02
1738.89,1.0,-0.56,0.39,6.45,-7.34,0.34,-0.02
1739.03,0.99,-0.59,0.33,6.43,-7.35,0.34,-0.02
1739.16,1.01,-0.61,0.35,6.41,-7.36,0.35,-0.02
1739.3,1.02,-0.63,0.45,6.43,-7.36,0.37,-0.02
1739.44,1.03,-0.63,0.52,6.45,-7.34,0.4,-0.02
1739.58,1.06,-0.65,0.48,6.45,-7.35,0.4,-0.02
1739.71,1.06,-0.7,0.39,6.45,-7.36,0.4,-0.02
1739.85,1.01,-0.75,0.36,6.46,-7.37,0.39,-0.02
1739.99,0.98,-0.7,0.28,6.49,-7.39,0.37,-0.02
1740.13,0.96,-0.57,0.1,6.54,-7.41,0.35,-0.02
1740.26,0.97,-0.53,0.04,6.53,-7.41,0.36,-0.02
1740.4,1.02,-0.58,0.04,6.49,-7.4,0.39,-0.02
1740.54,1.06,-0.63,0.07,6.47,-7.39,0.4,-0.02
1740.68,1.05,-0.65,0.22,6.46,-7.38,0.41,-0.02
1740.81,1.04,-0.69,0.38,6.44,-7.37,0.42,-0.02
1740.95,1.06,-0.72,0.48,6.42,-7.36,0.43,-0.02
1741.09,1.06,-0.71,0.52,6.42,-7.39,0.43,-0.02
1741.22,1.05,-0.7,0.55,6.43,-7.42,0.41,-0.02
1741.36,1.05,-0.66,0.52,6.44,-7.42,0.38,-0.02
1741.5,1.06,-0.6,0.4,6.45,-7.37,0.37,-0.02
1741.64,1.07,-0.56,0.23,6.47,-7.34,0.39,-0.02
1741.77,1.14,-0.55,0.04,6.49,-7.32,0.4,-0.02
1741.91,1.19,-0.59,0.01,6.49,-7.3,0.38,-0.02
1742.05,1.15,-0.66,0.24,6.47,-7.32,0.37,-0.02
1742.19,1.03,-0.68,0.52,6.44,-7.35,0.37,-0.02
1742.32,0.95,-0.67,0.66,6.43,-7.37,0.37,-0.02
1742.46,0.92,-0.7,0.64,6.44,-7.35,0.38,-0.02
1742.6,0.95,-0.69,0.54,6.45,-7.33,0.39,-0.02
1742.74,1.02,-0.64,0.46,6.46,-7.33,0.4,-0.02
1742.87,1.11,-0.6,0.41,6.47,-7.33,0.4,-0.02
1743.01,1.1,-0.6,0.36,6.48,-7.33,0.4,-0.02
1743.15,1.02,-0.65,0.35,6.49,-7.33,0.39,-0.02
1743.29,0.99,-0.7,0.38,6.47,-7.33,0.38,-0.02
1743.42,1.03,-0.76,0.4,6.45,-7.33,0.38,-0.02
1743.56,1.04,-0.81,0.4,6.44,-7.33,0.37,-0.02
1743.7,1.05,-0.78,0.37,6.44,-7.34,0.36,-0.02
1743.83,1.07,-0.73,0.35,6.44,-7.34,0.36,-0.02
1743.97,1.07,-0.71,0.35,6.45,-7.34,0.36,-0.02
1744.11,1.07,-0.69,0.36,6.45,-7.35,0.37,-0.02
1744.25,1.06,-0.68,0.36,6.45,-7.35,0.38,-0.02
1744.38,1.06,-0.69,0.36,6.45,-7.36,0.4,-0.02
1744.52,1.04,-0.7,0.38,6.44,-7.36,0.41,-0.02
1744.66,1.01,-0.69,0.42,6.44,-7.36,0.41,-0.02
1744.8,1.0,-0.67,0.44,6.45,-7.37,0.4,-0.02
1744.93,1.02,-0.68,0.41,6.47,-7.37,0.39,-0.02
1745.07,1.04,-0.72,0.39,6.48,-7.37,0.37,-0.02
1745.21,1.06,-0.77,0.4,6.49,-7.36,0.36,-0.02
1745.35,1.08,-0.74,0.45,6.49,-7.37,0.37,-0.02
1745.48,1.03,-0.67,0.53,6.49,-7.37,0.39,-0.02
1745.62,0.98,-0.62,0.58,6.49,-7.36,0.39,-0.02
1745.76,1.01,-0.6,0.52,6.48,-7.35,0.39,-0.02
1745.9,1.08,-0.63,0.43,6.47,-7.35,0.38,-0.02
1746.03,1.12,-0.67,0.37,6.44,-7.34,0.36,-0.02
1746.17,1.12,-0.68,0.34,6.42,-7.33,0.35,-0.02
1746.31,1.12,-0.67,0.34,6.44,-7.32,0.36,-0.02
1746.44,1.12,-0.64,0.34,6.45,-7.31,0.37,-0.02
1746.58,1.09,-0.6,0.36,6.45,-7.32,0.37,-0.02
1746.72,1.06,-0.57,0.42,6.45,-7.34,0.37,-0.02
1746.86,1.05,-0.59,0.45,6.44,-7.36,0.39,-0.02
1746.99,1.03,-0.65,0.43,6.44,-7.36,0.4,-0.02
1747.13,1.0,-0.71,0.43,6.43,-7.36,0.41,-0.02
1747.27,0.99,-0.72,0.44,6.43,-7.35,0.41,-0.02
1747.41,1.0,-0.7,0.47,6.45,-7.34,0.39,-0.02
1747.54,1.01,-0.69,0.54,6.45,-7.35,0.38,-0.02
1747.68,1.01,-0.67,0.57,6.45,-7.37,0.37,-0.02
