Time[s],RateRoll[°/s],RatePitch[°/s],RateYaw[°/s],AccX[m/s^2],AccY[m/s^2],AccZ[m/s^2]
907.12,-0.13,0.01,-0.45,-8.6,1.53,-4.51
907.23,-0.11,0.03,-0.3,-8.6,1.54,-4.51
907.35,-0.85,6.89,-6.88,-8.43,1.6,-4.53
907.47,-2.72,20.93,-21.3,-8.1,1.71,-4.6
907.58,-3.97,26.23,-28.06,-7.99,1.71,-4.67
907.7,-3.48,19.67,-22.29,-8.15,1.59,-4.71
907.82,-2.19,10.82,-12.93,-8.35,1.47,-4.72
907.93,-1.03,4.0,-5.25,-8.49,1.39,-4.71
908.05,-0.29,0.16,-0.7,-8.57,1.34,-4.7
908.16,0.05,-1.34,1.22,-8.59,1.33,-4.69
908.28,0.15,-1.62,1.59,-8.6,1.33,-4.68
908.4,0.12,-1.51,1.35,-8.59,1.34,-4.68
908.51,0.03,-1.14,0.9,-8.59,1.35,-4.68
908.63,-0.04,-0.63,0.46,-8.59,1.36,-4.67
908.74,-0.08,-0.22,0.13,-8.58,1.36,-4.66
908.86,-0.1,0.01,-0.03,-8.58,1.36,-4.66
908.98,-0.02,0.11,-0.06,-8.58,1.35,-4.66
909.09,0.12,0.13,-0.01,-8.57,1.36,-4.65
909.21,0.13,0.04,0.03,-8.57,1.36,-4.64
909.32,0.04,-0.04,0.03,-8.57,1.36,-4.64
909.44,-0.03,-0.05,0.01,-8.57,1.37,-4.64
909.55,-0.06,-0.05,-0.0,-8.57,1.37,-4.64
909.67,-0.04,-0.06,-0.02,-8.57,1.37,-4.64
909.79,0.02,-0.01,-0.02,-8.58,1.36,-4.64
909.9,0.05,0.03,-0.03,-8.58,1.36,-4.65
910.02,0.02,0.03,-0.03,-8.58,1.37,-4.64
910.14,-0.02,0.01,-0.03,-8.58,1.37,-4.64
910.25,-0.04,-0.01,-0.02,-8.58,1.37,-4.65
910.37,-0.06,-0.01,-0.02,-8.58,1.37,-4.65
910.48,-0.08,-0.0,-0.02,-8.58,1.37,-4.65
910.6,-0.06,0.05,-0.02,-8.58,1.37,-4.65
910.72,-0.02,0.1,-0.02,-8.58,1.37,-4.66
910.83,-0.05,0.07,-0.01,-8.58,1.37,-4.66
910.95,-0.09,0.02,-0.0,-8.58,1.37,-4.66
911.06,-0.09,-0.0,0.0,-8.58,1.37,-4.66
911.18,-0.08,-0.01,0.0,-8.58,1.37,-4.66
911.3,-0.07,0.0,-0.0,-8.58,1.37,-4.66
911.41,-0.06,0.01,-0.01,-8.58,1.38,-4.66
911.53,-0.06,0.01,-0.02,-8.58,1.38,-4.67
911.64,-0.07,0.0,-0.02,-8.58,1.38,-4.67
911.76,-0.07,-0.0,-0.02,-8.57,1.38,-4.66
911.88,-0.07,0.0,-0.02,-8.58,1.38,-4.65
911.99,-0.08,0.01,-0.02,-8.58,1.38,-4.65
912.11,-0.08,0.01,-0.03,-8.58,1.37,-4.65
912.22,-0.07,0.02,-0.03,-8.58,1.37,-4.65
912.34,-0.07,0.02,-0.03,-8.58,1.37,-4.65
912.46,-0.06,0.02,-0.03,-8.58,1.37,-4.64
912.57,-0.07,0.01,-0.02,-8.58,1.37,-4.64
912.69,-0.07,0.01,-0.02,-8.58,1.37,-4.64
912.8,-0.07,0.01,-0.02,-8.57,1.37,-4.64
912.92,-0.07,0.02,-0.02,-8.57,1.37,-4.64
913.04,-0.07,0.03,-0.02,-8.57,1.37,-4.64
913.15,-0.07,0.03,-0.02,-8.58,1.37,-4.65
913.27,-0.07,0.02,-0.02,-8.58,1.37,-4.65
913.39,-0.06,0.01,-0.02,-8.58,1.37,-4.65
913.5,-0.06,0.01,-0.02,-8.59,1.37,-4.65
913.62,-0.06,0.01,-0.02,-8.59,1.37,-4.65
913.73,-0.06,0.02,-0.02,-8.58,1.37,-4.65
913.85,-0.05,0.02,-0.02,-8.58,1.37,-4.65
913.97,-0.05,0.02,-0.02,-8.58,1.38,-4.65
914.08,-0.05,0.01,-0.02,-8.59,1.38,-4.65
914.2,-0.06,0.01,-0.02,-8.58,1.37,-4.64
914.31,-0.07,0.0,-0.02,-8.58,1.37,-4.65
914.43,-0.07,0.01,-0.02,-8.58,1.37,-4.65
914.54,-0.08,0.01,-0.02,-8.58,1.37,-4.65
914.66,-0.08,0.02,-0.02,-8.58,1.37,-4.65
914.78,-0.07,0.02,-0.02,-8.58,1.37,-4.65
914.89,-0.07,0.04,-0.02,-8.58,1.37,-4.65
915.01,-0.07,0.04,-0.03,-8.58,1.37,-4.65
915.13,-0.07,0.03,-0.03,-8.57,1.37,-4.65
915.24,-0.07,0.01,-0.03,-8.57,1.37,-4.65
915.36,-0.06,-0.0,-0.04,-8.57,1.37,-4.65
915.47,-0.05,-0.0,-0.04,-8.57,1.37,-4.66
915.59,-0.05,0.02,-0.05,-8.57,1.37,-4.66
915.71,-0.05,0.04,-0.05,-8.58,1.38,-4.66
915.82,-0.05,0.05,-0.05,-8.58,1.38,-4.65
915.94,-0.05,0.05,-0.05,-8.58,1.37,-4.65
916.05,-0.06,0.04,-0.05,-8.58,1.37,-4.65
916.17,-0.07,0.06,-0.06,-8.57,1.37,-4.64
916.29,0.08,0.25,-0.07,-8.56,1.36,-4.63
916.4,0.37,0.6,-0.07,-8.55,1.37,-4.63
916.52,0.45,0.69,-0.05,-8.55,1.37,-4.65
916.63,0.29,0.48,-0.04,-8.56,1.37,-4.66
916.75,0.12,0.26,-0.03,-8.57,1.37,-4.66
916.86,0.0,0.11,-0.02,-8.57,1.37,-4.66
916.98,-0.06,0.02,-0.03,-8.57,1.37,-4.65
917.1,-0.07,-0.0,-0.04,-8.57,1.36,-4.65
917.21,-0.07,0.0,-0.04,-8.58,1.37,-4.64
917.33,-0.07,0.01,-0.04,-8.58,1.37,-4.65
917.45,-0.07,0.02,-0.03,-8.58,1.37,-4.65
917.56,-0.07,0.02,-0.03,-8.58,1.38,-4.65
917.68,-0.07,0.01,-0.03,-8.58,1.37,-4.65
917.79,-0.08,0.01,-0.03,-8.58,1.37,-4.65
917.91,-0.09,0.01,-0.03,-8.58,1.37,-4.65
918.03,-0.09,0.01,-0.02,-8.58,1.37,-4.66
918.14,-0.07,0.02,-0.02,-8.58,1.37,-4.66
918.26,-0.06,0.02,-0.02,-8.58,1.37,-4.66
918.37,-0.05,0.02,-0.01,-8.58,1.37,-4.65
918.49,-0.05,0.02,-0.02,-8.58,1.37,-4.65
918.6,-0.06,0.01,-0.02,-8.58,1.37,-4.65
918.72,-0.07,0.01,-0.03,-8.58,1.37,-4.65
918.84,-0.07,0.01,-0.03,-8.57,1.37,-4.65
918.95,-0.07,0.01,-0.02,-8.57,1.37,-4.65
919.07,-0.06,0.01,-0.02,-8.58,1.37,-4.65
919.19,-0.06,0.02,-0.03,-8.58,1.37,-4.64
919.3,-0.06,0.03,-0.03,-8.58,1.37,-4.64
919.42,-0.06,0.03,-0.02,-8.58,1.37,-4.64
919.53,-0.07,0.03,-0.02,-8.58,1.37,-4.65
919.65,-0.07,0.02,-0.02,-8.57,1.37,-4.65
919.77,-0.07,0.02,-0.01,-8.57,1.38,-4.66
919.88,-0.07,0.02,-0.01,-8.57,1.37,-4.66
920.0,-0.07,0.03,-0.01,-8.57,1.37,-4.65
920.11,-0.07,0.03,-0.02,-8.57,1.37,-4.65
920.23,-0.07,0.03,-0.02,-8.58,1.37,-4.65
920.35,-0.06,0.03,-0.02,-8.58,1.37,-4.64
920.46,-0.06,0.03,-0.02,-8.58,1.37,-4.65
920.58,-0.06,0.03,-0.02,-8.59,1.37,-4.65
920.69,-0.06,0.03,-0.02,-8.58,1.37,-4.65
920.81,-0.06,0.03,-0.02,-8.58,1.36,-4.65
920.93,-0.06,0.03,-0.02,-8.58,1.36,-4.65
921.04,-0.06,0.03,-0.02,-8.58,1.36,-4.65
921.16,-0.06,0.03,-0.02,-8.58,1.36,-4.66
921.27,-0.07,0.03,-0.02,-8.58,1.37,-4.66
921.39,-0.08,0.02,-0.01,-8.58,1.37,-4.66
921.51,-0.1,0.02,-0.01,-8.58,1.37,-4.65
921.62,-0.11,0.02,-0.01,-8.58,1.37,-4.65
921.74,-0.09,0.01,-0.02,-8.58,1.37,-4.65
921.85,-0.03,0.01,-0.05,-8.58,1.37,-4.65
921.97,0.02,0.02,-0.06,-8.58,1.37,-4.65
922.09,0.01,0.03,-0.05,-8.58,1.37,-4.66
922.2,-0.03,0.03,-0.04,-8.58,1.38,-4.66
922.32,-0.07,0.01,-0.03,-8.57,1.38,-4.66
922.43,-0.09,-0.0,-0.02,-8.58,1.38,-4.66
922.55,-0.09,-0.0,-0.01,-8.58,1.38,-4.65
922.67,-0.07,0.0,-0.01,-8.58,1.38,-4.65
922.78,-0.06,0.0,-0.01,-8.57,1.37,-4.65
922.9,-0.06,0.01,-0.01,-8.57,1.38,-4.65
923.02,-0.07,0.01,-0.01,-8.57,1.38,-4.65
923.13,-0.07,0.02,0.0,-8.57,1.38,-4.65
923.25,-0.07,0.02,0.0,-8.57,1.38,-4.66
923.36,-0.07,0.02,-0.01,-8.57,1.37,-4.66
923.48,-0.07,0.02,-0.02,-8.57,1.37,-4.66
923.59,-0.06,0.03,-0.03,-8.57,1.37,-4.65
923.71,-0.06,0.03,-0.03,-8.57,1.37,-4.65
923.83,-0.07,0.02,-0.03,-8.57,1.37,-4.65
923.94,-0.08,0.02,-0.03,-8.58,1.37,-4.66
924.06,-0.08,0.03,-0.03,-8.58,1.37,-4.66
924.17,-0.08,0.03,-0.03,-8.58,1.37,-4.66
924.29,-0.07,0.03,-0.03,-8.58,1.37,-4.66
924.41,-0.07,0.03,-0.02,-8.58,1.37,-4.65
924.52,-0.07,0.03,-0.03,-8.58,1.36,-4.65
924.64,-0.07,0.03,-0.03,-8.57,1.37,-4.65
924.75,-0.08,0.02,-0.02,-8.58,1.37,-4.66
924.87,-0.09,0.01,-0.02,-8.58,1.37,-4.66
924.99,-0.09,0.0,-0.01,-8.58,1.37,-4.66
925.1,-0.08,-0.0,-0.01,-8.58,1.37,-4.66
925.22,-0.08,-0.0,-0.02,-8.58,1.38,-4.65
925.34,-0.1,0.01,-0.03,-8.58,1.38,-4.65
925.45,-0.12,0.04,-0.04,-8.58,1.38,-4.65
925.57,-0.11,0.07,-0.04,-8.58,1.38,-4.65
925.68,-0.1,0.07,-0.03,-8.58,1.37,-4.65
925.8,-0.1,0.06,-0.04,-8.58,1.36,-4.65
925.91,-0.1,0.04,-0.04,-8.57,1.36,-4.65
926.03,-0.09,0.01,-0.03,-8.57,1.36,-4.65
926.15,-0.08,-0.01,-0.04,-8.57,1.37,-4.65
926.26,-0.07,-0.01,-0.05,-8.57,1.37,-4.65
926.38,-0.06,0.19,-0.07,-8.57,1.37,-4.65
926.5,-0.03,0.64,-0.0,-8.56,1.36,-4.65
926.61,-0.01,0.65,0.18,-8.56,1.36,-4.66
926.73,-0.01,0.09,0.35,-8.57,1.36,-4.66
926.84,0.02,-0.32,0.52,-8.58,1.37,-4.65
926.96,0.03,-0.39,0.55,-8.58,1.39,-4.63
927.08,-0.01,-0.35,0.45,-8.58,1.4,-4.62
927.19,-0.02,-0.29,0.41,-8.59,1.41,-4.62
927.31,-0.0,-0.12,0.35,-8.59,1.42,-4.61
927.42,-0.01,0.12,0.23,-8.58,1.42,-4.61
927.54,-0.04,0.15,0.18,-8.58,1.42,-4.61
927.65,-0.03,-0.09,0.26,-8.59,1.42,-4.61
927.77,-0.0,-0.26,0.33,-8.59,1.43,-4.6
927.89,0.01,-0.21,0.29,-8.59,1.44,-4.6
928.0,-0.0,-0.11,0.2,-8.59,1.44,-4.59
928.12,-0.03,-0.04,0.09,-8.59,1.45,-4.58
928.23,-0.05,-0.03,-0.0,-8.59,1.45,-4.58
928.35,-0.07,-0.02,-0.05,-8.58,1.45,-4.58
928.47,-0.07,0.01,-0.06,-8.58,1.44,-4.58
928.58,-0.08,0.06,-0.05,-8.58,1.44,-4.59
928.7,-0.1,0.1,-0.04,-8.58,1.44,-4.6
928.82,-0.1,0.1,-0.03,-8.59,1.45,-4.6
928.93,-0.08,0.08,-0.02,-8.58,1.45,-4.59
929.05,-0.07,0.04,-0.02,-8.58,1.45,-4.59
929.16,-0.07,0.01,-0.02,-8.58,1.44,-4.59
929.28,-0.08,0.02,-0.02,-8.58,1.44,-4.59
929.4,-0.08,0.01,-0.03,-8.58,1.44,-4.59
929.51,-0.09,-0.02,-0.03,-8.58,1.44,-4.6
929.63,-0.08,-0.05,-0.02,-8.59,1.44,-4.6
929.74,-0.07,-0.03,-0.0,-8.59,1.44,-4.6
929.86,-0.06,0.01,0.0,-8.58,1.44,-4.6
929.98,-0.06,0.03,-0.01,-8.58,1.44,-4.6
930.09,-0.06,0.03,-0.02,-8.58,1.44,-4.6
930.21,-0.06,0.01,-0.02,-8.58,1.44,-4.6
930.32,-0.06,-0.0,-0.02,-8.58,1.44,-4.61
930.44,-0.07,0.01,-0.02,-8.58,1.44,-4.61
930.56,-0.07,0.04,-0.02,-8.58,1.44,-4.61
930.67,-0.09,0.03,-0.03,-8.58,1.44,-4.61
930.79,-0.1,-0.02,-0.05,-8.59,1.44,-4.6
930.91,-0.14,-0.08,-0.12,-8.59,1.44,-4.6
931.02,-0.18,-0.09,-0.21,-8.59,1.45,-4.6
931.14,-0.19,-0.04,-0.23,-8.59,1.45,-4.6
931.25,-0.16,0.02,-0.21,-8.59,1.45,-4.6
931.37,-0.13,0.05,-0.18,-8.58,1.44,-4.6
931.48,-0.1,0.04,-0.13,-8.58,1.44,-4.6
931.6,-0.08,-0.0,-0.07,-8.58,1.43,-4.6
931.72,-0.07,0.0,-0.03,-8.58,1.43,-4.6
931.83,-0.07,0.08,0.0,-8.59,1.43,-4.6
931.95,-0.07,0.14,0.03,-8.58,1.43,-4.6
932.07,-0.05,0.07,0.07,-8.58,1.43,-4.6
932.18,-0.03,-0.05,0.15,-8.58,1.43,-4.6
932.3,-0.01,-0.12,0.22,-8.58,1.43,-4.59
932.41,-0.02,-0.13,0.22,-8.58,1.43,-4.59
932.53,-0.03,-0.09,0.17,-8.59,1.44,-4.59
932.65,-0.05,0.01,0.07,-8.59,1.44,-4.6
932.76,-0.08,0.16,-0.07,-8.59,1.44,-4.6
932.88,-0.11,0.25,-0.18,-8.59,1.44,-4.6
932.99,-0.12,0.27,-0.19,-8.58,1.44,-4.6
933.11,-0.11,0.24,-0.14,-8.58,1.44,-4.6
933.22,-0.1,0.16,-0.08,-8.58,1.44,-4.6
933.34,-0.09,0.08,-0.06,-8.58,1.44,-4.6
933.46,-0.08,-0.01,-0.05,-8.58,1.44,-4.6
933.57,-0.08,-0.07,-0.05,-8.58,1.43,-4.6
933.69,-0.08,-0.08,-0.05,-8.59,1.44,-4.6
933.81,-0.08,-0.06,-0.04,-8.59,1.43,-4.6
933.92,-0.08,-0.03,-0.03,-8.59,1.43,-4.6
934.04,-0.08,-0.01,-0.02,-8.59,1.43,-4.61
934.15,-0.07,0.0,-0.03,-8.58,1.43,-4.61
934.27,-0.07,0.02,-0.03,-8.58,1.44,-4.61
934.39,-0.07,0.02,-0.04,-8.58,1.44,-4.61
934.5,-0.07,0.01,-0.04,-8.58,1.44,-4.61
934.62,-0.06,-0.05,0.03,-8.58,1.44,-4.61
934.73,-0.05,-0.21,0.15,-8.58,1.44,-4.61
934.85,-0.07,-0.35,0.14,-8.58,1.44,-4.61
934.97,-0.1,-0.37,0.01,-8.58,1.44,-4.61
935.08,-0.12,-0.28,-0.1,-8.58,1.44,-4.6
935.2,-0.14,-0.18,-0.2,-8.58,1.44,-4.6
935.32,-0.14,-0.09,-0.21,-8.58,1.44,-4.6
935.43,-0.12,-0.03,-0.15,-8.58,1.44,-4.6
935.55,-0.09,-0.03,-0.07,-8.58,1.44,-4.61
935.66,-0.09,-0.14,-0.02,-8.58,1.43,-4.61
935.78,-0.11,-0.35,-0.01,-8.59,1.43,-4.61
935.9,-0.12,-0.4,-0.01,-8.59,1.43,-4.61
936.01,-0.12,-0.29,0.01,-8.59,1.43,-4.61
936.13,-0.1,-0.14,0.02,-8.59,1.44,-4.61
936.24,-0.09,0.01,0.02,-8.59,1.44,-4.6
936.36,-0.09,0.09,0.0,-8.59,1.45,-4.6
936.48,-0.09,0.09,-0.01,-8.58,1.45,-4.59
936.59,-0.08,0.06,-0.01,-8.58,1.45,-4.59
936.71,-0.07,0.04,-0.02,-8.58,1.44,-4.6
936.82,-0.07,0.03,-0.02,-8.58,1.44,-4.6
936.94,-0.07,0.02,-0.03,-8.58,1.44,-4.6
937.06,-0.07,0.02,-0.02,-8.58,1.44,-4.59
937.17,-0.07,0.01,-0.02,-8.58,1.44,-4.59
937.29,-0.07,0.0,-0.02,-8.58,1.44,-4.6
937.4,-0.06,0.01,-0.02,-8.58,1.44,-4.6
937.52,-0.06,0.02,-0.02,-8.58,1.44,-4.6
937.64,-0.06,0.03,-0.02,-8.59,1.44,-4.6
937.75,-0.06,0.02,-0.02,-8.59,1.44,-4.61
937.87,-0.06,0.01,-0.02,-8.59,1.44,-4.61
937.98,-0.06,0.01,-0.02,-8.59,1.44,-4.61
938.1,-0.06,0.01,-0.03,-8.59,1.44,-4.61
938.22,-0.06,0.02,-0.03,-8.58,1.45,-4.61
938.33,-0.06,0.02,-0.03,-8.58,1.45,-4.6
938.45,-0.07,0.02,-0.02,-8.58,1.44,-4.6
938.56,-0.08,0.02,-0.02,-8.58,1.44,-4.59
938.68,-0.08,0.01,-0.03,-8.59,1.43,-4.59
938.8,-0.08,0.02,-0.03,-8.59,1.43,-4.59
938.91,-0.07,0.02,-0.02,-8.59,1.44,-4.6
939.03,-0.06,0.01,-0.01,-8.59,1.44,-4.6
939.15,-0.06,0.01,-0.01,-8.58,1.45,-4.6
939.26,-0.06,0.0,-0.02,-8.58,1.45,-4.59
939.38,-0.06,-0.0,-0.03,-8.58,1.44,-4.59
939.49,-0.07,-0.0,-0.03,-8.58,1.44,-4.59
939.61,-0.06,-0.0,-0.03,-8.58,1.44,-4.6
939.72,-0.06,0.0,-0.03,-8.58,1.44,-4.6
939.84,-0.06,0.01,-0.02,-8.58,1.44,-4.6
939.96,-0.06,0.02,-0.02,-8.58,1.44,-4.59
940.07,-0.07,0.01,-0.01,-8.58,1.44,-4.6
940.19,-0.07,-0.01,-0.0,-8.58,1.44,-4.6
940.3,-0.08,-0.02,0.0,-8.58,1.44,-4.61
940.42,-0.08,-0.02,-0.0,-8.58,1.44,-4.61
940.54,-0.08,-0.01,-0.01,-8.58,1.44,-4.61
940.65,-0.07,-0.01,-0.02,-8.58,1.44,-4.61
940.77,-0.07,-0.01,-0.02,-8.58,1.44,-4.61
940.89,-0.07,-0.01,-0.02,-8.58,1.44,-4.61
941.0,-0.07,-0.0,-0.02,-8.58,1.44,-4.6
941.12,-0.07,0.0,-0.02,-8.59,1.44,-4.6
941.23,-0.07,-0.0,-0.01,-8.59,1.44,-4.6
941.35,-0.07,-0.02,-0.01,-8.58,1.44,-4.6
941.47,-0.07,-0.02,-0.01,-8.58,1.44,-4.6
941.58,-0.07,-0.02,-0.01,-8.59,1.44,-4.61
941.7,-0.08,-0.01,-0.01,-8.59,1.44,-4.6
941.82,-0.08,-0.01,-0.01,-8.58,1.44,-4.6
941.93,-0.08,-0.01,-0.01,-8.58,1.44,-4.59
942.05,-0.08,-0.0,-0.02,-8.58,1.44,-4.59
942.16,-0.07,0.0,-0.02,-8.58,1.44,-4.58
942.28,-0.07,0.01,-0.02,-8.58,1.44,-4.59
942.4,-0.07,0.02,-0.03,-8.58,1.44,-4.59
942.51,-0.07,0.02,-0.03,-8.57,1.44,-4.6
942.63,-0.07,0.02,-0.04,-8.57,1.44,-4.6
942.74,-0.07,0.01,-0.04,-8.58,1.44,-4.6
942.86,-0.07,-0.0,-0.04,-8.58,1.44,-4.6
942.98,-0.07,-0.0,-0.04,-8.58,1.45,-4.6
943.09,-0.07,0.0,-0.04,-8.59,1.45,-4.6
943.21,-0.07,0.01,-0.03,-8.59,1.45,-4.6
943.33,-0.07,0.02,-0.02,-8.59,1.44,-4.59
943.44,-0.07,0.04,-0.02,-8.58,1.44,-4.59
943.56,-0.07,0.05,-0.01,-8.58,1.44,-4.59
943.67,-0.07,0.04,-0.01,-8.58,1.44,-4.59
943.79,-0.07,0.02,-0.02,-8.58,1.44,-4.6
943.91,-0.07,0.01,-0.03,-8.59,1.44,-4.6
944.02,-0.08,0.0,-0.03,-8.59,1.45,-4.6
944.14,-0.08,-0.0,-0.02,-8.59,1.44,-4.6
944.25,-0.09,-0.0,-0.02,-8.59,1.44,-4.6
944.37,-0.09,0.0,-0.02,-8.59,1.44,-4.59
944.49,-0.08,0.01,-0.01,-8.59,1.44,-4.59
944.6,-0.08,0.02,-0.01,-8.59,1.44,-4.59
944.72,-0.07,0.02,-0.01,-8.59,1.44,-4.59
944.83,-0.07,0.02,-0.01,-8.59,1.44,-4.59
944.95,-0.06,0.01,-0.02,-8.59,1.44,-4.59
945.07,-0.06,0.01,-0.02,-8.59,1.44,-4.59
945.18,-0.06,0.02,-0.02,-8.59,1.44,-4.59
945.3,-0.07,0.02,-0.02,-8.59,1.44,-4.59
945.41,-0.08,0.02,-0.02,-8.59,1.44,-4.59
945.53,-0.07,0.01,-0.02,-8.59,1.45,-4.59
945.65,-0.07,0.02,-0.02,-8.59,1.44,-4.59
945.76,-0.07,0.02,-0.02,-8.59,1.44,-4.59
945.88,-0.07,0.02,-0.03,-8.59,1.44,-4.59
945.99,-0.07,0.01,-0.03,-8.59,1.44,-4.59
946.11,-0.07,0.01,-0.03,-8.58,1.44,-4.59
946.23,-0.07,0.01,-0.03,-8.58,1.44,-4.6
946.34,-0.07,0.01,-0.02,-8.58,1.44,-4.6
946.46,-0.07,0.02,-0.02,-8.58,1.44,-4.59
946.57,-0.07,0.02,-0.02,-8.59,1.44,-4.59
946.69,-0.08,0.01,-0.02,-8.59,1.44,-4.59
946.81,-0.08,-0.0,-0.01,-8.59,1.45,-4.59
946.92,-0.08,-0.01,0.0,-8.59,1.45,-4.59
947.04,-0.07,-0.01,0.0,-8.59,1.45,-4.59
947.15,-0.07,-0.01,-0.0,-8.59,1.44,-4.6
947.27,-0.07,0.0,-0.01,-8.58,1.44,-4.6
947.39,-0.06,0.01,-0.01,-8.59,1.44,-4.6
947.5,-0.06,0.01,-0.02,-8.59,1.44,-4.59
947.62,-0.07,0.01,-0.02,-8.59,1.44,-4.59
947.73,-0.08,0.0,-0.02,-8.59,1.44,-4.59
947.85,-0.09,-0.0,-0.02,-8.59,1.44,-4.59
947.97,-0.09,-0.0,-0.02,-8.59,1.44,-4.6
948.08,-0.08,-0.0,-0.01,-8.59,1.44,-4.6
948.2,-0.07,0.0,-0.0,-8.59,1.44,-4.6
948.32,-0.06,0.01,-0.0,-8.59,1.44,-4.6
948.43,-0.06,0.01,-0.01,-8.59,1.43,-4.59
948.55,-0.07,0.01,-0.03,-8.59,1.43,-4.59
948.66,-0.1,0.01,-0.06,-8.59,1.44,-4.6
948.78,-0.1,0.02,-0.07,-8.59,1.44,-4.6
948.9,-0.1,0.02,-0.06,-8.59,1.44,-4.6
949.01,-0.09,0.01,-0.04,-8.59,1.44,-4.6
949.13,-0.09,0.01,-0.02,-8.59,1.44,-4.6
949.24,-0.08,0.01,-0.01,-8.59,1.44,-4.6
949.36,-0.07,0.01,-0.01,-8.59,1.44,-4.6
949.48,-0.08,0.01,-0.02,-8.59,1.44,-4.6
949.59,-0.08,0.0,-0.03,-8.59,1.44,-4.6
949.71,-0.09,-0.0,-0.03,-8.59,1.44,-4.6
949.82,-0.08,-0.01,-0.03,-8.59,1.44,-4.6
949.94,-0.08,-0.0,-0.03,-8.59,1.44,-4.6
950.06,-0.07,0.01,-0.02,-8.58,1.44,-4.61
950.17,-0.07,0.02,-0.02,-8.58,1.44,-4.61
950.29,-0.07,0.03,-0.03,-8.58,1.44,-4.61
950.41,-0.06,0.03,-0.03,-8.58,1.44,-4.61
950.52,-0.06,0.02,-0.03,-8.58,1.44,-4.61
950.64,-0.06,0.0,-0.02,-8.58,1.44,-4.6
950.75,-0.07,-0.0,-0.02,-8.58,1.44,-4.6
950.87,-0.08,-0.0,-0.02,-8.58,1.44,-4.61
950.98,-0.08,0.0,-0.01,-8.58,1.44,-4.61
951.1,-0.08,0.01,-0.01,-8.59,1.44,-4.61
951.22,-0.08,0.02,-0.02,-8.59,1.44,-4.61
951.33,-0.08,0.02,-0.03,-8.59,1.44,-4.61
951.45,-0.07,0.01,-0.04,-8.59,1.44,-4.6
951.57,-0.06,0.0,-0.05,-8.58,1.44,-4.6
951.68,-0.06,-0.0,-0.04,-8.58,1.44,-4.6
951.8,-0.07,0.0,-0.04,-8.58,1.44,-4.6
951.91,-0.08,0.01,-0.03,-8.58,1.44,-4.6
952.03,-0.09,0.02,-0.03,-8.58,1.44,-4.6
952.15,-0.08,0.02,-0.02,-8.58,1.44,-4.6
952.26,-0.07,0.02,-0.02,-8.58,1.44,-4.6
952.38,-0.12,0.01,-0.09,-8.58,1.44,-4.6
952.49,-0.26,-0.0,-0.36,-8.58,1.43,-4.6
952.61,-0.39,-0.1,-0.7,-8.58,1.41,-4.61
952.73,-0.39,-0.25,-0.76,-8.58,1.4,-4.62
952.84,-0.26,-0.26,-0.53,-8.59,1.38,-4.63
952.96,-0.07,-0.14,-0.1,-8.59,1.38,-4.63
953.07,0.08,-0.11,0.36,-8.59,1.38,-4.63
953.19,0.12,-0.12,0.54,-8.59,1.39,-4.62
953.31,0.08,-0.11,0.42,-8.59,1.4,-4.61
953.42,0.02,-0.09,0.25,-8.59,1.41,-4.59
953.54,-0.02,-0.09,0.15,-8.59,1.42,-4.59
953.65,-0.03,-0.1,0.17,-8.59,1.43,-4.59
953.77,-0.02,-0.09,0.17,-8.6,1.43,-4.59
953.89,-0.02,-0.05,0.12,-8.6,1.43,-4.59
954.0,-0.03,-0.01,0.05,-8.59,1.43,-4.59
954.12,-0.06,0.01,-0.0,-8.59,1.42,-4.59
954.23,-0.08,0.02,-0.03,-8.59,1.42,-4.6
954.35,-0.09,0.01,-0.03,-8.59,1.42,-4.6
954.47,-0.08,-0.0,-0.02,-8.59,1.41,-4.6
954.58,-0.07,-0.01,-0.01,-8.59,1.41,-4.59
954.7,-0.07,-0.0,-0.01,-8.59,1.41,-4.59
954.82,-0.08,0.01,-0.02,-8.59,1.42,-4.59
954.93,-0.09,0.02,-0.04,-8.59,1.42,-4.59
955.05,-0.09,0.02,-0.04,-8.59,1.43,-4.59
955.16,-0.08,0.02,-0.04,-8.59,1.43,-4.59
955.28,-0.09,0.14,-0.03,-8.59,1.43,-4.59
955.4,-0.17,0.45,-0.26,-8.59,1.43,-4.59
955.51,-0.32,0.63,-0.75,-8.59,1.42,-4.6
955.63,-0.38,0.36,-0.95,-8.59,1.4,-4.61
955.74,-0.28,-0.15,-0.63,-8.59,1.39,-4.62
955.86,-0.12,-0.5,-0.09,-8.59,1.38,-4.62
955.97,-0.02,-0.53,0.23,-8.58,1.39,-4.62
956.09,0.0,-0.35,0.27,-8.59,1.39,-4.62
956.21,-0.01,-0.17,0.2,-8.59,1.4,-4.61
956.32,0.0,-0.11,0.26,-8.6,1.4,-4.6
956.44,0.1,-0.19,0.6,-8.6,1.41,-4.61
956.55,0.23,-0.27,0.96,-8.59,1.43,-4.61
956.67,0.27,-0.27,0.98,-8.59,1.44,-4.6
956.79,0.19,-0.19,0.7,-8.59,1.46,-4.6
956.9,0.07,-0.09,0.35,-8.59,1.46,-4.59
957.02,-0.03,-0.03,0.06,-8.58,1.46,-4.59
957.13,-0.1,0.0,-0.09,-8.58,1.46,-4.59
957.25,-0.13,0.01,-0.13,-8.58,1.46,-4.6
957.37,-0.13,-0.02,-0.1,-8.58,1.46,-4.6
